prompt_id,split,split_rule
P001825,train,prompt_disjoint_v1
P002679,train,prompt_disjoint_v1
P000055,train,prompt_disjoint_v1
P001350,train,prompt_disjoint_v1
P002218,train,prompt_disjoint_v1
P001924,train,prompt_disjoint_v1
P004343,train,prompt_disjoint_v1
P006156,train,prompt_disjoint_v1
P004146,train,prompt_disjoint_v1
P002689,train,prompt_disjoint_v1
P000617,train,prompt_disjoint_v1
P000442,train,prompt_disjoint_v1
P006582,train,prompt_disjoint_v1
P002943,train,prompt_disjoint_v1
P001164,train,prompt_disjoint_v1
P001013,train,prompt_disjoint_v1
P006864,train,prompt_disjoint_v1
P005811,train,prompt_disjoint_v1
P004717,train,prompt_disjoint_v1
P002844,train,prompt_disjoint_v1
P006041,train,prompt_disjoint_v1
P003797,train,prompt_disjoint_v1
P000050,train,prompt_disjoint_v1
P003525,train,prompt_disjoint_v1
P002538,train,prompt_disjoint_v1
P005796,train,prompt_disjoint_v1
P001506,train,prompt_disjoint_v1
P000368,train,prompt_disjoint_v1
P003831,train,prompt_disjoint_v1
P001208,train,prompt_disjoint_v1
P004338,train,prompt_disjoint_v1
P001451,train,prompt_disjoint_v1
P006781,train,prompt_disjoint_v1
P003970,train,prompt_disjoint_v1
P000283,train,prompt_disjoint_v1
P005124,train,prompt_disjoint_v1
P001730,train,prompt_disjoint_v1
P005805,train,prompt_disjoint_v1
P006900,train,prompt_disjoint_v1
P004137,train,prompt_disjoint_v1
P000655,train,prompt_disjoint_v1
P001083,train,prompt_disjoint_v1
P004774,train,prompt_disjoint_v1
P001149,train,prompt_disjoint_v1
P006448,train,prompt_disjoint_v1
P001641,train,prompt_disjoint_v1
P000832,train,prompt_disjoint_v1
P004923,train,prompt_disjoint_v1
P003557,train,prompt_disjoint_v1
P006918,train,prompt_disjoint_v1
P006493,train,prompt_disjoint_v1
P000278,train,prompt_disjoint_v1
P001142,train,prompt_disjoint_v1
P007039,train,prompt_disjoint_v1
P000427,train,prompt_disjoint_v1
P003889,train,prompt_disjoint_v1
P003767,train,prompt_disjoint_v1
P001741,train,prompt_disjoint_v1
P005531,train,prompt_disjoint_v1
P001998,train,prompt_disjoint_v1
P004210,train,prompt_disjoint_v1
P004235,train,prompt_disjoint_v1
P001343,train,prompt_disjoint_v1
P000236,train,prompt_disjoint_v1
P007159,train,prompt_disjoint_v1
P006758,train,prompt_disjoint_v1
P002099,train,prompt_disjoint_v1
P006130,train,prompt_disjoint_v1
P004352,train,prompt_disjoint_v1
P004167,train,prompt_disjoint_v1
P005318,train,prompt_disjoint_v1
P001000,train,prompt_disjoint_v1
P000791,train,prompt_disjoint_v1
P003855,train,prompt_disjoint_v1
P006145,train,prompt_disjoint_v1
P005706,train,prompt_disjoint_v1
P001300,train,prompt_disjoint_v1
P001172,train,prompt_disjoint_v1
P002785,train,prompt_disjoint_v1
P005154,train,prompt_disjoint_v1
P001977,train,prompt_disjoint_v1
P000923,train,prompt_disjoint_v1
P006183,train,prompt_disjoint_v1
P003668,train,prompt_disjoint_v1
P001774,train,prompt_disjoint_v1
P001560,train,prompt_disjoint_v1
P006116,train,prompt_disjoint_v1
P001540,train,prompt_disjoint_v1
P004699,train,prompt_disjoint_v1
P003374,train,prompt_disjoint_v1
P001803,train,prompt_disjoint_v1
P005865,train,prompt_disjoint_v1
P001740,train,prompt_disjoint_v1
P006811,train,prompt_disjoint_v1
P003284,train,prompt_disjoint_v1
P004565,train,prompt_disjoint_v1
P002619,train,prompt_disjoint_v1
P004905,train,prompt_disjoint_v1
P002256,train,prompt_disjoint_v1
P006884,train,prompt_disjoint_v1
P000139,train,prompt_disjoint_v1
P005985,train,prompt_disjoint_v1
P003552,train,prompt_disjoint_v1
P001797,train,prompt_disjoint_v1
P005545,train,prompt_disjoint_v1
P004695,train,prompt_disjoint_v1
P006780,train,prompt_disjoint_v1
P005178,train,prompt_disjoint_v1
P005632,train,prompt_disjoint_v1
P000058,train,prompt_disjoint_v1
P006010,train,prompt_disjoint_v1
P006511,train,prompt_disjoint_v1
P000235,train,prompt_disjoint_v1
P001901,train,prompt_disjoint_v1
P001778,train,prompt_disjoint_v1
P006508,train,prompt_disjoint_v1
P000213,train,prompt_disjoint_v1
P004185,train,prompt_disjoint_v1
P005688,train,prompt_disjoint_v1
P000419,train,prompt_disjoint_v1
P002123,train,prompt_disjoint_v1
P003862,train,prompt_disjoint_v1
P006159,train,prompt_disjoint_v1
P002994,train,prompt_disjoint_v1
P007089,train,prompt_disjoint_v1
P004572,train,prompt_disjoint_v1
P006075,train,prompt_disjoint_v1
P002235,train,prompt_disjoint_v1
P000818,train,prompt_disjoint_v1
P000173,train,prompt_disjoint_v1
P003897,train,prompt_disjoint_v1
P002056,train,prompt_disjoint_v1
P000904,train,prompt_disjoint_v1
P000211,train,prompt_disjoint_v1
P001205,train,prompt_disjoint_v1
P003853,train,prompt_disjoint_v1
P002343,train,prompt_disjoint_v1
P003890,train,prompt_disjoint_v1
P004938,train,prompt_disjoint_v1
P001187,train,prompt_disjoint_v1
P005509,train,prompt_disjoint_v1
P002977,train,prompt_disjoint_v1
P000210,train,prompt_disjoint_v1
P001851,train,prompt_disjoint_v1
P005655,train,prompt_disjoint_v1
P005055,train,prompt_disjoint_v1
P004118,train,prompt_disjoint_v1
P000825,train,prompt_disjoint_v1
P003663,train,prompt_disjoint_v1
P003902,train,prompt_disjoint_v1
P001026,train,prompt_disjoint_v1
P003123,train,prompt_disjoint_v1
P007060,train,prompt_disjoint_v1
P000530,train,prompt_disjoint_v1
P000736,train,prompt_disjoint_v1
P003406,train,prompt_disjoint_v1
P001677,train,prompt_disjoint_v1
P005161,train,prompt_disjoint_v1
P001375,train,prompt_disjoint_v1
P002599,train,prompt_disjoint_v1
P004937,train,prompt_disjoint_v1
P000858,train,prompt_disjoint_v1
P004914,train,prompt_disjoint_v1
P002885,train,prompt_disjoint_v1
P005734,train,prompt_disjoint_v1
P000290,train,prompt_disjoint_v1
P003060,train,prompt_disjoint_v1
P003172,train,prompt_disjoint_v1
P004262,train,prompt_disjoint_v1
P005823,train,prompt_disjoint_v1
P002805,train,prompt_disjoint_v1
P004103,train,prompt_disjoint_v1
P002702,train,prompt_disjoint_v1
P000989,train,prompt_disjoint_v1
P006951,train,prompt_disjoint_v1
P006791,train,prompt_disjoint_v1
P006433,train,prompt_disjoint_v1
P002110,train,prompt_disjoint_v1
P005175,train,prompt_disjoint_v1
P000434,train,prompt_disjoint_v1
P000921,train,prompt_disjoint_v1
P000208,train,prompt_disjoint_v1
P002768,train,prompt_disjoint_v1
P006631,train,prompt_disjoint_v1
P003616,train,prompt_disjoint_v1
P004453,train,prompt_disjoint_v1
P003530,train,prompt_disjoint_v1
P006969,train,prompt_disjoint_v1
P005832,train,prompt_disjoint_v1
P006226,train,prompt_disjoint_v1
P006092,train,prompt_disjoint_v1
P005242,train,prompt_disjoint_v1
P000690,train,prompt_disjoint_v1
P002684,train,prompt_disjoint_v1
P004590,train,prompt_disjoint_v1
P005902,train,prompt_disjoint_v1
P002781,train,prompt_disjoint_v1
P006211,train,prompt_disjoint_v1
P005576,train,prompt_disjoint_v1
P002990,train,prompt_disjoint_v1
P000767,train,prompt_disjoint_v1
P000034,train,prompt_disjoint_v1
P004749,train,prompt_disjoint_v1
P006602,train,prompt_disjoint_v1
P001834,train,prompt_disjoint_v1
P002027,train,prompt_disjoint_v1
P005707,train,prompt_disjoint_v1
P001798,train,prompt_disjoint_v1
P002968,train,prompt_disjoint_v1
P001512,train,prompt_disjoint_v1
P004253,train,prompt_disjoint_v1
P000064,train,prompt_disjoint_v1
P003303,train,prompt_disjoint_v1
P002033,train,prompt_disjoint_v1
P005801,train,prompt_disjoint_v1
P003562,train,prompt_disjoint_v1
P002358,train,prompt_disjoint_v1
P005645,train,prompt_disjoint_v1
P002719,train,prompt_disjoint_v1
P006050,train,prompt_disjoint_v1
P006892,train,prompt_disjoint_v1
P006913,train,prompt_disjoint_v1
P001920,train,prompt_disjoint_v1
P006124,train,prompt_disjoint_v1
P006662,train,prompt_disjoint_v1
P001456,train,prompt_disjoint_v1
P000111,train,prompt_disjoint_v1
P005943,train,prompt_disjoint_v1
P006431,train,prompt_disjoint_v1
P004701,train,prompt_disjoint_v1
P002557,train,prompt_disjoint_v1
P000238,train,prompt_disjoint_v1
P006863,train,prompt_disjoint_v1
P003298,train,prompt_disjoint_v1
P006404,train,prompt_disjoint_v1
P000481,train,prompt_disjoint_v1
P005921,train,prompt_disjoint_v1
P001246,train,prompt_disjoint_v1
P006260,train,prompt_disjoint_v1
P005641,train,prompt_disjoint_v1
P004418,train,prompt_disjoint_v1
P000428,train,prompt_disjoint_v1
P005747,train,prompt_disjoint_v1
P000376,train,prompt_disjoint_v1
P003610,train,prompt_disjoint_v1
P002340,train,prompt_disjoint_v1
P004273,train,prompt_disjoint_v1
P006074,train,prompt_disjoint_v1
P004616,train,prompt_disjoint_v1
P001490,train,prompt_disjoint_v1
P002059,train,prompt_disjoint_v1
P000222,train,prompt_disjoint_v1
P000369,train,prompt_disjoint_v1
P004381,train,prompt_disjoint_v1
P006768,train,prompt_disjoint_v1
P006201,train,prompt_disjoint_v1
P005491,train,prompt_disjoint_v1
P003217,train,prompt_disjoint_v1
P000262,train,prompt_disjoint_v1
P001829,train,prompt_disjoint_v1
P005019,train,prompt_disjoint_v1
P001344,train,prompt_disjoint_v1
P000426,train,prompt_disjoint_v1
P004083,train,prompt_disjoint_v1
P006580,train,prompt_disjoint_v1
P003358,train,prompt_disjoint_v1
P002784,train,prompt_disjoint_v1
P001267,train,prompt_disjoint_v1
P002666,train,prompt_disjoint_v1
P006351,train,prompt_disjoint_v1
P006042,train,prompt_disjoint_v1
P003914,train,prompt_disjoint_v1
P003581,train,prompt_disjoint_v1
P002577,train,prompt_disjoint_v1
P004983,train,prompt_disjoint_v1
P003990,train,prompt_disjoint_v1
P003770,train,prompt_disjoint_v1
P002378,train,prompt_disjoint_v1
P002754,train,prompt_disjoint_v1
P003485,train,prompt_disjoint_v1
P000179,train,prompt_disjoint_v1
P005122,train,prompt_disjoint_v1
P000936,train,prompt_disjoint_v1
P001696,train,prompt_disjoint_v1
P005027,train,prompt_disjoint_v1
P000625,train,prompt_disjoint_v1
P006533,train,prompt_disjoint_v1
P000991,train,prompt_disjoint_v1
P006875,train,prompt_disjoint_v1
P006188,train,prompt_disjoint_v1
P007015,train,prompt_disjoint_v1
P002425,train,prompt_disjoint_v1
P002119,train,prompt_disjoint_v1
P000505,train,prompt_disjoint_v1
P004687,train,prompt_disjoint_v1
P006691,train,prompt_disjoint_v1
P003218,train,prompt_disjoint_v1
P002048,train,prompt_disjoint_v1
P003137,train,prompt_disjoint_v1
P001248,train,prompt_disjoint_v1
P001750,train,prompt_disjoint_v1
P002791,train,prompt_disjoint_v1
P007125,train,prompt_disjoint_v1
P005511,train,prompt_disjoint_v1
P001884,train,prompt_disjoint_v1
P000152,train,prompt_disjoint_v1
P002804,train,prompt_disjoint_v1
P001218,train,prompt_disjoint_v1
P005508,train,prompt_disjoint_v1
P002850,train,prompt_disjoint_v1
P003040,train,prompt_disjoint_v1
P000957,train,prompt_disjoint_v1
P002730,train,prompt_disjoint_v1
P000756,train,prompt_disjoint_v1
P005067,train,prompt_disjoint_v1
P005708,train,prompt_disjoint_v1
P004512,train,prompt_disjoint_v1
P005979,train,prompt_disjoint_v1
P005816,train,prompt_disjoint_v1
P002001,train,prompt_disjoint_v1
P001620,train,prompt_disjoint_v1
P004862,train,prompt_disjoint_v1
P000843,train,prompt_disjoint_v1
P002766,train,prompt_disjoint_v1
P000393,train,prompt_disjoint_v1
P002809,train,prompt_disjoint_v1
P005789,train,prompt_disjoint_v1
P002319,train,prompt_disjoint_v1
P005168,train,prompt_disjoint_v1
P003385,train,prompt_disjoint_v1
P001732,train,prompt_disjoint_v1
P001694,train,prompt_disjoint_v1
P005916,train,prompt_disjoint_v1
P005462,train,prompt_disjoint_v1
P003516,train,prompt_disjoint_v1
P000816,train,prompt_disjoint_v1
P006387,train,prompt_disjoint_v1
P007095,train,prompt_disjoint_v1
P005613,train,prompt_disjoint_v1
P003045,train,prompt_disjoint_v1
P005135,train,prompt_disjoint_v1
P003774,train,prompt_disjoint_v1
P004755,train,prompt_disjoint_v1
P003670,train,prompt_disjoint_v1
P004826,train,prompt_disjoint_v1
P000573,train,prompt_disjoint_v1
P004863,train,prompt_disjoint_v1
P004718,train,prompt_disjoint_v1
P005109,train,prompt_disjoint_v1
P005833,train,prompt_disjoint_v1
P003796,train,prompt_disjoint_v1
P000525,train,prompt_disjoint_v1
P003677,train,prompt_disjoint_v1
P003940,train,prompt_disjoint_v1
P006273,train,prompt_disjoint_v1
P006468,train,prompt_disjoint_v1
P007032,train,prompt_disjoint_v1
P006678,train,prompt_disjoint_v1
P006712,train,prompt_disjoint_v1
P000252,train,prompt_disjoint_v1
P003370,train,prompt_disjoint_v1
P003109,train,prompt_disjoint_v1
P003128,train,prompt_disjoint_v1
P004256,train,prompt_disjoint_v1
P004274,train,prompt_disjoint_v1
P005336,train,prompt_disjoint_v1
P003791,train,prompt_disjoint_v1
P004625,train,prompt_disjoint_v1
P002004,train,prompt_disjoint_v1
P002806,train,prompt_disjoint_v1
P002698,train,prompt_disjoint_v1
P003114,train,prompt_disjoint_v1
P003533,train,prompt_disjoint_v1
P002763,train,prompt_disjoint_v1
P002384,train,prompt_disjoint_v1
P003833,train,prompt_disjoint_v1
P005668,train,prompt_disjoint_v1
P000797,train,prompt_disjoint_v1
P004602,train,prompt_disjoint_v1
P000807,train,prompt_disjoint_v1
P000342,train,prompt_disjoint_v1
P001553,train,prompt_disjoint_v1
P000314,train,prompt_disjoint_v1
P006693,train,prompt_disjoint_v1
P004936,train,prompt_disjoint_v1
P002487,train,prompt_disjoint_v1
P004910,train,prompt_disjoint_v1
P005419,train,prompt_disjoint_v1
P002917,train,prompt_disjoint_v1
P003843,train,prompt_disjoint_v1
P003435,train,prompt_disjoint_v1
P006735,train,prompt_disjoint_v1
P004242,train,prompt_disjoint_v1
P005107,train,prompt_disjoint_v1
P004893,train,prompt_disjoint_v1
P003032,train,prompt_disjoint_v1
P004178,train,prompt_disjoint_v1
P005297,train,prompt_disjoint_v1
P003089,train,prompt_disjoint_v1
P004108,train,prompt_disjoint_v1
P001214,train,prompt_disjoint_v1
P006409,train,prompt_disjoint_v1
P003366,train,prompt_disjoint_v1
P001517,train,prompt_disjoint_v1
P006828,train,prompt_disjoint_v1
P006430,train,prompt_disjoint_v1
P005377,train,prompt_disjoint_v1
P001179,train,prompt_disjoint_v1
P006222,train,prompt_disjoint_v1
P005106,train,prompt_disjoint_v1
P006033,train,prompt_disjoint_v1
P005523,train,prompt_disjoint_v1
P002945,train,prompt_disjoint_v1
P006694,train,prompt_disjoint_v1
P000467,train,prompt_disjoint_v1
P006948,train,prompt_disjoint_v1
P005871,train,prompt_disjoint_v1
P002403,train,prompt_disjoint_v1
P005325,train,prompt_disjoint_v1
P000354,train,prompt_disjoint_v1
P001085,train,prompt_disjoint_v1
P001664,train,prompt_disjoint_v1
P002948,train,prompt_disjoint_v1
P006787,train,prompt_disjoint_v1
P005448,train,prompt_disjoint_v1
P003211,train,prompt_disjoint_v1
P000585,train,prompt_disjoint_v1
P004317,train,prompt_disjoint_v1
P003748,train,prompt_disjoint_v1
P007085,train,prompt_disjoint_v1
P006038,train,prompt_disjoint_v1
P003196,train,prompt_disjoint_v1
P000412,train,prompt_disjoint_v1
P002420,train,prompt_disjoint_v1
P000868,train,prompt_disjoint_v1
P001898,train,prompt_disjoint_v1
P005557,train,prompt_disjoint_v1
P004933,train,prompt_disjoint_v1
P001640,train,prompt_disjoint_v1
P000455,train,prompt_disjoint_v1
P002765,train,prompt_disjoint_v1
P005373,train,prompt_disjoint_v1
P000795,train,prompt_disjoint_v1
P004778,train,prompt_disjoint_v1
P002915,train,prompt_disjoint_v1
P000004,train,prompt_disjoint_v1
P002501,train,prompt_disjoint_v1
P004213,train,prompt_disjoint_v1
P002563,train,prompt_disjoint_v1
P006719,train,prompt_disjoint_v1
P000385,train,prompt_disjoint_v1
P005328,train,prompt_disjoint_v1
P003007,train,prompt_disjoint_v1
P003047,train,prompt_disjoint_v1
P005703,train,prompt_disjoint_v1
P001063,train,prompt_disjoint_v1
P002067,train,prompt_disjoint_v1
P003982,train,prompt_disjoint_v1
P004634,train,prompt_disjoint_v1
P002783,train,prompt_disjoint_v1
P001503,train,prompt_disjoint_v1
P001175,train,prompt_disjoint_v1
P005320,train,prompt_disjoint_v1
P002862,train,prompt_disjoint_v1
P006700,train,prompt_disjoint_v1
P005058,train,prompt_disjoint_v1
P001345,train,prompt_disjoint_v1
P004177,train,prompt_disjoint_v1
P004214,train,prompt_disjoint_v1
P005137,train,prompt_disjoint_v1
P000411,train,prompt_disjoint_v1
P007014,train,prompt_disjoint_v1
P006017,train,prompt_disjoint_v1
P002910,train,prompt_disjoint_v1
P001417,train,prompt_disjoint_v1
P004986,train,prompt_disjoint_v1
P004506,train,prompt_disjoint_v1
P000509,train,prompt_disjoint_v1
P003783,train,prompt_disjoint_v1
P003621,train,prompt_disjoint_v1
P002385,train,prompt_disjoint_v1
P001019,train,prompt_disjoint_v1
P003555,train,prompt_disjoint_v1
P002624,train,prompt_disjoint_v1
P001878,train,prompt_disjoint_v1
P000390,train,prompt_disjoint_v1
P002120,train,prompt_disjoint_v1
P002814,train,prompt_disjoint_v1
P003631,train,prompt_disjoint_v1
P005581,train,prompt_disjoint_v1
P003171,train,prompt_disjoint_v1
P000177,train,prompt_disjoint_v1
P006192,train,prompt_disjoint_v1
P000418,train,prompt_disjoint_v1
P004788,train,prompt_disjoint_v1
P006823,train,prompt_disjoint_v1
P006173,train,prompt_disjoint_v1
P003950,train,prompt_disjoint_v1
P003984,train,prompt_disjoint_v1
P004097,train,prompt_disjoint_v1
P007130,train,prompt_disjoint_v1
P005374,train,prompt_disjoint_v1
P003271,train,prompt_disjoint_v1
P001875,train,prompt_disjoint_v1
P002724,train,prompt_disjoint_v1
P000495,train,prompt_disjoint_v1
P003333,train,prompt_disjoint_v1
P003399,train,prompt_disjoint_v1
P004844,train,prompt_disjoint_v1
P000373,train,prompt_disjoint_v1
P000003,train,prompt_disjoint_v1
P004925,train,prompt_disjoint_v1
P005767,train,prompt_disjoint_v1
P001306,train,prompt_disjoint_v1
P001800,train,prompt_disjoint_v1
P001403,train,prompt_disjoint_v1
P006858,train,prompt_disjoint_v1
P002525,train,prompt_disjoint_v1
P000383,train,prompt_disjoint_v1
P006651,train,prompt_disjoint_v1
P004066,train,prompt_disjoint_v1
P006018,train,prompt_disjoint_v1
P007028,train,prompt_disjoint_v1
P004056,train,prompt_disjoint_v1
P000478,train,prompt_disjoint_v1
P002678,train,prompt_disjoint_v1
P005774,train,prompt_disjoint_v1
P006904,train,prompt_disjoint_v1
P006597,train,prompt_disjoint_v1
P005663,train,prompt_disjoint_v1
P001074,train,prompt_disjoint_v1
P006706,train,prompt_disjoint_v1
P000769,train,prompt_disjoint_v1
P000335,train,prompt_disjoint_v1
P002507,train,prompt_disjoint_v1
P005677,train,prompt_disjoint_v1
P004604,train,prompt_disjoint_v1
P001515,train,prompt_disjoint_v1
P001003,train,prompt_disjoint_v1
P005930,train,prompt_disjoint_v1
P005936,train,prompt_disjoint_v1
P000619,train,prompt_disjoint_v1
P003622,train,prompt_disjoint_v1
P002078,train,prompt_disjoint_v1
P003096,train,prompt_disjoint_v1
P000117,train,prompt_disjoint_v1
P001442,train,prompt_disjoint_v1
